Index,Graph,Flow Cost,Time (sec),Num Iters
9001,cambridge-500,1.9827339442254346,3.4156625270843506,103
9002,cambridge-500,4.273122010562406,0.6355948448181152,25
9003,cambridge-500,5.576383289528229,0.7239382266998291,28
9004,cambridge-500,2.1283805217620206,2.752448320388794,102
9005,cambridge-500,3.0553185098920403,0.7530467510223389,26
9006,cambridge-500,2.0568522504425597,3.90390682220459,143
9007,cambridge-500,5.209231603507655,0.5659852027893066,21
9008,cambridge-500,2.74017676987184,2.4703948497772217,93
9009,cambridge-500,2.127192756445459,4.016874074935913,139
9010,cambridge-500,2.130851114575011,0.5615503787994385,21
9011,cambridge-500,2.0735229478576414,0.7613496780395508,29
9012,cambridge-500,2.1776617872242428,2.8754653930664062,116
9013,cambridge-500,2.5621354079391025,0.7214515209197998,27
9014,cambridge-500,6.719703923334803,2.8860018253326416,95
9015,cambridge-500,3.4563894863884053,0.5877106189727783,23
9016,cambridge-500,2.6077263104658286,2.382969617843628,83
9017,cambridge-500,2.788856323064105,0.7321562767028809,27
9018,cambridge-500,2.831368886381198,3.321571111679077,112
9019,cambridge-500,5.074231700112136,0.639481782913208,25
9020,cambridge-500,2.520379570096926,0.6452598571777344,24
9021,cambridge-500,2.2288355973747978,0.7586631774902344,30
9022,cambridge-500,4.05656333436682,0.6739649772644043,27
9023,cambridge-500,2.3465345029305835,2.9590506553649902,99
9024,cambridge-500,2.320653474575299,0.7127687931060791,29
9025,cambridge-500,3.260409161959675,2.6050894260406494,80
9026,cambridge-500,2.473728282619142,0.8272671699523926,27
9027,cambridge-500,2.429198470197773,2.611121892929077,101
9028,cambridge-500,3.2636743100307863,0.6730210781097412,27
9029,cambridge-500,7.196493892596479,0.6641206741333008,25
9030,cambridge-500,2.2943560718598244,0.6375102996826172,24
9031,cambridge-500,5.984060529532766,0.6446802616119385,25
9032,cambridge-500,2.7825099070923125,0.6090829372406006,22
9033,cambridge-500,3.383676065552179,0.8538851737976074,29
9034,cambridge-500,3.532168504442599,0.6912741661071777,27
9035,cambridge-500,2.0248836019221286,2.9247865676879883,107
9036,cambridge-500,3.8471688784152174,3.302635431289673,124
9037,cambridge-500,2.061012702297462,0.9295012950897217,33
9038,cambridge-500,2.521549150456969,0.6565208435058594,25
9039,cambridge-500,6.026697415370463,0.6251592636108398,24
9040,cambridge-500,2.4507577031805923,0.8644249439239502,31
9041,cambridge-500,2.6153386716135087,0.5954434871673584,23
9042,cambridge-500,3.3193544221071423,0.5991997718811035,24
9043,cambridge-500,2.6310878939896933,2.66412091255188,83
9044,cambridge-500,2.9145761261885603,0.6352055072784424,26
9045,cambridge-500,2.2435734684092674,0.6285839080810547,26
9046,cambridge-500,4.046144295461683,0.641308069229126,25
9047,cambridge-500,4.314976713450455,0.6227707862854004,25
9048,cambridge-500,3.745078678227876,3.101210117340088,107
9049,cambridge-500,3.2599173638833654,0.5803380012512207,23
9050,cambridge-500,2.456041057457454,2.6045000553131104,79
9051,cambridge-500,3.481077207362349,2.5034093856811523,89
9052,cambridge-500,2.5070638167516597,2.610950231552124,87
9053,cambridge-500,3.1435827115253696,4.5335774421691895,132
9054,cambridge-500,7.839977193526972,3.2797751426696777,94
9055,cambridge-500,3.451139818827604,0.7921497821807861,29
9056,cambridge-500,8.093286360982843,3.290652275085449,108
9057,cambridge-500,2.122540398468245,0.9581863880157471,26
9058,cambridge-500,3.529027766306381,3.18552565574646,120
9059,cambridge-500,3.933005920570812,0.6263036727905273,23
9060,cambridge-500,2.272875566339973,0.5308547019958496,21
9061,cambridge-500,2.274886266238168,0.8588118553161621,29
9062,cambridge-500,3.8401782626115994,0.689368724822998,28
9063,cambridge-500,3.8379143426003206,0.6694164276123047,27
9064,cambridge-500,2.9261175472234666,2.9393527507781982,97
9065,cambridge-500,3.438285589724302,0.6900873184204102,26
9066,cambridge-500,4.276379439989264,2.5603299140930176,83
9067,cambridge-500,2.621147599621578,0.7150485515594482,26
9068,cambridge-500,5.528103758044208,0.7586631774902344,30
9069,cambridge-500,2.8231485649679877,2.6899564266204834,87
9070,cambridge-500,3.090775798091277,0.6201298236846924,24
9071,cambridge-500,8.406187951503702,2.681562662124634,97
9072,cambridge-500,3.28965940439991,0.6236307621002197,25
9073,cambridge-500,3.3128379837073854,2.0472002029418945,66
9074,cambridge-500,3.6567121518796513,0.6753838062286377,27
9075,cambridge-500,6.765554027120985,2.456491708755493,83
9076,cambridge-500,2.026987849131854,3.3855113983154297,122
9077,cambridge-500,2.855435243793099,0.7884016036987305,32
9078,cambridge-500,2.5879318824782196,3.1816039085388184,112
9079,cambridge-500,6.13512243608611,0.621753454208374,23
9080,cambridge-500,3.901386894386009,0.6411035060882568,25
9081,cambridge-500,4.717580256752905,2.3823702335357666,81
9082,cambridge-500,3.2876954028061425,1.123746633529663,41
9083,cambridge-500,2.8593190014357,2.089446783065796,79
9084,cambridge-500,3.907003394906684,2.7838897705078125,108
9085,cambridge-500,2.8597131419144675,2.485604763031006,98
9086,cambridge-500,2.533220387497533,0.6731240749359131,26
9087,cambridge-500,2.766025804912664,0.6655166149139404,26
9088,cambridge-500,4.864542151674047,0.5777950286865234,22
9089,cambridge-500,2.3706339389683357,0.6866726875305176,26
9090,cambridge-500,1.8933565074357461,0.6320192813873291,23
9091,cambridge-500,2.9638395353737192,0.7707250118255615,28
9092,cambridge-500,4.404829719040876,0.6984381675720215,27
9093,cambridge-500,3.3425408281083557,0.659747838973999,26
9094,cambridge-500,2.7998598801643526,0.5685687065124512,23
9095,cambridge-500,2.7066432113794336,0.6868176460266113,25
9096,cambridge-500,3.1831377657790654,2.71753191947937,106
9097,cambridge-500,5.581430448875021,2.7458252906799316,101
9098,cambridge-500,3.964138702872725,0.9305686950683594,30
9099,cambridge-500,3.018573807494431,2.4917685985565186,96
9100,cambridge-500,3.039738015586524,1.136817455291748,43
9101,cambridge-500,2.8226263037736823,0.9317569732666016,36
9102,cambridge-500,3.059228122401112,2.2352042198181152,87
9103,cambridge-500,2.8755195568595893,0.6285483837127686,25
9104,cambridge-500,2.4014225605873016,2.527132749557495,80
9105,cambridge-500,4.752774834036114,0.5558240413665771,21
9106,cambridge-500,2.1502265301294874,3.7067692279815674,115
9107,cambridge-500,2.9738298515436155,0.5767440795898438,23
9108,cambridge-500,3.762793676513681,2.833556652069092,95
