Index,Graph,Flow Cost,Time (sec),Num Iters,,,
105,cambridge-500,11.9420359975128,0.235934972763062,28,,,
106,cambridge-500,9.3427433841757,4.4347460269928,733,,,
107,cambridge-500,8.15350964123282,0.162364721298218,22,,,
108,cambridge-500,9.96351779129986,0.143886804580688,19,,,
109,cambridge-500,10.5370132430548,0.145622253417969,21,,,
110,cambridge-500,11.9668202800223,0.413254976272583,62,,,
111,cambridge-500,8.8426533259075,0.79161787033081,116,,,
112,cambridge-500,8.54472347707023,0.167650938034058,25,,,
113,cambridge-500,10.005451892184,0.75954532623291,95,,,
114,cambridge-500,8.48935066754119,1.03788447380066,158,,,
115,cambridge-500,11.747287816556,0.66246223449707,100,,,
116,cambridge-500,9.81821295594602,0.18265175819397,28,,,
117,cambridge-500,8.01669862208523,0.171651840209961,25,,,
118,cambridge-500,9.34937339210525,0.683703660964966,95,,,
119,cambridge-500,13.795925178472,0.209230899810791,23,,,
120,cambridge-500,14.6597408440988,0.181072473526001,20,,,
121,cambridge-500,10.3139078847046,0.173750400543213,25,,,
122,cambridge-500,15.3315543474003,0.797334909439087,139,,,
123,cambridge-500,8.66502543764634,0.686269283294678,96,,,
124,cambridge-500,9.24968387097527,0.209233045578003,28,,,
125,cambridge-500,9.66485946286082,0.152574300765991,22,,,
126,cambridge-500,10.0867403337631,0.742052316665649,103,,,
127,cambridge-500,9.00263976125147,0.836847543716431,119,,,
128,cambridge-500,8.5206453116883,0.918468475341797,109,,,
129,cambridge-500,12.9615086901625,0.196423292160034,27,,,
130,cambridge-500,12.5472517552695,1.16939735412598,182,,,
131,cambridge-500,9.40021433311994,0.239631414413452,35,,,
132,cambridge-500,8.04427633112912,0.166182994842529,24,,,
133,cambridge-500,7.6206076586297,0.675743579864502,94,,,
134,cambridge-500,9.33411657643493,0.82794451713562,113,,,
135,cambridge-500,8.93748882787547,0.734227657318115,114,,,
136,cambridge-500,11.4295644379791,0.165786266326904,22,,,
137,cambridge-500,9.84334782902437,0.168901205062866,24,,,
138,cambridge-500,9.43765578066324,0.32760763168335,53,,,
139,cambridge-500,11.4113685245977,0.883091449737549,119,,,
140,cambridge-500,9.99867627223907,0.65249490737915,88,,,
141,cambridge-500,9.32599073125877,0.746952533721924,126,,,
142,cambridge-500,12.4902661556702,0.677144289016724,101,,,
143,cambridge-500,15.2908113880197,0.150598049163818,23,,,
144,cambridge-500,11.7674913878574,0.652798891067505,107,,,
145,cambridge-500,9.73370532662373,0.675905227661133,101,,,
146,cambridge-500,12.9660126391167,0.251978397369385,35,,,
147,cambridge-500,19.3924495648957,0.133928775787354,20,,,
148,cambridge-500,8.75761618380784,0.949098110198975,127,,,
149,cambridge-500,16.3564425352585,0.137881517410278,20,,,
150,cambridge-500,8.66554063182327,0.231613636016846,36,,,
151,cambridge-500,8.88482163440705,5.98812556266785,1001,,,
152,cambridge-500,7.50328128349539,0.204997539520264,33,,,
153,cambridge-500,8.38806935724266,0.347345113754272,49,,,
154,cambridge-500,12.0930945854433,0.175686597824097,28,,,
155,cambridge-500,14.3142409247219,0.177520513534546,25,,,
156,cambridge-500,11.9326413261065,1.00128364562988,157,,,
157,cambridge-500,8.599117797169,0.806361436843872,118,,,
158,cambridge-500,12.9660762622031,0.178425312042236,24,,,
159,cambridge-500,12.2420953217603,0.174545288085938,23,,,
160,cambridge-500,8.02029516930757,0.166763782501221,24,,,
161,cambridge-500,11.1121649502242,0.782500743865967,140,,,
162,cambridge-500,9.89583661652151,1.01830267906189,124,,,
163,cambridge-500,12.7548031809074,0.718513011932373,116,,,
164,cambridge-500,11.9336179770439,0.143151998519897,18,,,
165,cambridge-500,16.3404847858383,0.199823141098022,31,,,
166,cambridge-500,9.53101176585816,0.210578203201294,31,,,
167,cambridge-500,9.68083581829972,0.169511318206787,26,,,
168,cambridge-500,14.8041099133037,0.307725429534912,44,,,
169,cambridge-500,11.2098994130888,0.152942657470703,23,,,
170,cambridge-500,10.4201883855184,0.192221403121948,30,,,
171,cambridge-500,7.76813303527532,0.80579948425293,132,,,
172,cambridge-500,16.895956252647,0.177019357681274,24,,,
173,cambridge-500,11.6611032284352,0.136706829071045,20,,,
174,cambridge-500,8.63716796875275,1.08528709411621,173,,,
175,cambridge-500,16.0904797325092,0.206450223922729,31,,,
176,cambridge-500,10.2634088559766,0.17979621887207,27,,,
177,cambridge-500,12.3863094499376,0.726487874984741,96,,,
178,cambridge-500,19.499566092896,0.235595703125,36,,,
179,cambridge-500,8.80959497056074,5.75881934165955,1001,,,
180,cambridge-500,7.80291592347765,0.683206796646118,113,,,
181,cambridge-500,12.4904905988368,0.172595024108887,24,,,
182,cambridge-500,9.45019407724572,0.609376907348633,99,,,
183,cambridge-500,13.014857502498,0.139160871505737,18,,,
184,cambridge-500,12.4215998240655,0.195747137069702,26,,,
185,cambridge-500,8.79594199114447,0.729744434356689,101,,,
186,cambridge-500,15.6620404379539,0.31118631362915,34,,,
187,cambridge-500,10.2843432957219,0.192042589187622,27,,,
188,cambridge-500,11.5862030595022,0.157600164413452,23,,,
189,cambridge-500,10.0900689424976,0.123430490493774,20,,,
190,cambridge-500,7.74693549781963,0.685496807098389,97,,,
191,cambridge-500,9.34424640966071,0.169296264648438,24,,,
192,cambridge-500,16.2229124966022,0.185487508773804,25,,,
193,cambridge-500,8.64179081189117,0.743270635604858,92,,,
194,cambridge-500,11.1565550169011,0.816970348358154,107,,,
195,cambridge-500,11.2981896129484,0.192942380905151,28,,,
196,cambridge-500,9.01438932513902,0.15392541885376,23,,,
197,cambridge-500,8.828027991088,0.632820844650269,91,,,
198,cambridge-500,8.13223564513317,0.179347991943359,27,,,
199,cambridge-500,10.7242928535828,0.149460792541504,24,,,
200,cambridge-500,16.8446407949725,0.216937065124512,33,,,
201,cambridge-500,9.14902722936049,0.158974409103394,25,,,
202,cambridge-500,7.88670791900806,0.678606986999512,113,,,
203,cambridge-500,9.15092962732124,0.172519683837891,26,,,
204,cambridge-500,7.46283619692416,0.199966192245483,31,,,
205,cambridge-500,8.09922685296352,0.999820232391357,179,,,
206,cambridge-500,8.85463301778348,0.234883308410645,32,,,
207,cambridge-500,9.49108325801846,1.16130757331848,139,,,
208,cambridge-500,8.6808225763702,0.681787014007568,115,,,
209,cambridge-500,8.04676157090713,0.842696905136108,111,,,
210,cambridge-500,9.29988849385895,0.893919467926025,95,,,
211,cambridge-500,10.8765351071711,0.191007614135742,29,,,
212,cambridge-500,16.4516726680571,0.145961046218872,22,,,
213,cambridge-500,8.29961872691561,0.741321802139282,84,,,
214,cambridge-500,8.67862319615883,0.93807578086853,124,,,
215,cambridge-500,9.93316416389375,0.161155939102173,24,,,
216,cambridge-500,9.95384172645124,0.272708415985107,40,,,
217,cambridge-500,9.36212532328974,0.901938676834106,125,,,
218,cambridge-500,9.52391142452193,0.467482566833496,69,,,
219,cambridge-500,9.61394033456775,0.182051181793213,26,,,
220,cambridge-500,8.59176116585861,0.118981122970581,18,,,
221,cambridge-500,9.74782164449256,0.15973687171936,22,,,
222,cambridge-500,7.96903898829747,0.765886068344116,108,,,
223,cambridge-500,7.83877238498978,0.600847959518433,101,,,
224,cambridge-500,8.50510841678552,0.735843420028687,105,,,
225,cambridge-500,8.01956808367796,1.0439670085907,133,,,
226,cambridge-500,13.9098198678671,1.06443762779236,158,,,
227,cambridge-500,9.33569153337346,0.703763961791992,110,,,
228,cambridge-500,12.8447698839046,0.153488159179688,23,,,
229,cambridge-500,10.9393970782365,0.188657522201538,21,,,
230,cambridge-500,7.99373381328891,0.284905910491943,33,,,
231,cambridge-500,8.97662460542999,0.720547199249268,104,,,
232,cambridge-500,7.64457509226065,0.868047714233398,125,,,
233,cambridge-500,11.344234049112,0.14115834236145,21,,,
234,cambridge-500,11.4279769337489,0.148473262786865,22,,,
235,cambridge-500,11.353097036629,1.11715865135193,208,,,
236,cambridge-500,15.579130809242,0.89194393157959,106,,,
237,cambridge-500,7.69046778726778,0.553761959075928,79,,,
238,cambridge-500,15.1269087147047,0.315916299819946,49,,,
239,cambridge-500,12.3844126122841,0.219606637954712,35,,,
240,cambridge-500,8.19342007739386,0.382226705551147,58,,,
241,cambridge-500,8.78782162599141,0.17970085144043,24,,,
242,cambridge-500,18.8785948188226,0.126648664474487,19,,,
243,cambridge-500,12.9641252578585,0.709752559661865,102,,,
244,cambridge-500,9.77854373458944,0.682905673980713,104,,,
245,cambridge-500,8.91076727850122,0.694280624389648,102,,,
246,cambridge-500,10.2705652883363,0.287145853042603,38,,,
247,cambridge-500,15.6982502442432,0.478082656860352,76,,,
248,cambridge-500,8.72425910258828,0.749247550964356,117,,,
249,cambridge-500,11.353561656375,1.03991961479187,115,,,
250,cambridge-500,10.8561462337039,0.693686485290527,80,,,
251,cambridge-500,10.6271692081543,0.852455377578735,110,,,
252,cambridge-500,9.60437576409882,0.929446697235107,122,,,
253,cambridge-500,16.7673732352627,0.282764196395874,37,,,
254,cambridge-500,7.89872384076727,0.906310558319092,121,,,
255,cambridge-500,12.9511457059807,0.659325838088989,114,,,
256,cambridge-500,8.77747442600144,0.672312259674072,102,,,
257,cambridge-500,12.0720985534734,0.183896064758301,27,,,
258,cambridge-500,14.6688416623292,0.72029972076416,103,,,
259,cambridge-500,10.8872604932197,0.72283935546875,95,,,
260,cambridge-500,8.42426618664133,0.142136335372925,21,,,
261,cambridge-500,12.0443272861103,0.782888412475586,99,,,
262,cambridge-500,8.47094584099243,0.268340349197388,39,,,
263,cambridge-500,10.3268639126629,0.704083204269409,103,,,
264,cambridge-500,12.9773833563798,0.294864654541016,33,,,
265,cambridge-500,8.42026407256674,0.736860990524292,107,,,
266,cambridge-500,8.69353809602565,1.15435361862183,188,,,
267,cambridge-500,7.6908271213657,0.599303483963013,104,,,
268,cambridge-500,7.97361091478085,1.17952084541321,177,,,
269,cambridge-500,8.44437279249864,0.204139709472656,33,,,
270,cambridge-500,8.26361543614625,0.742453336715698,95,,,
271,cambridge-500,9.7295586893049,0.675549983978272,90,,,
272,cambridge-500,9.45189180334682,0.738767623901367,95,,,
273,cambridge-500,10.5637304073771,0.473970890045166,52,,,
274,cambridge-500,8.32163007894348,0.260409832000732,42,,,
275,cambridge-500,11.7975301398054,0.174485445022583,26,,,
276,cambridge-500,9.735722385896,0.753034591674805,88,,,
277,cambridge-500,10.0060553021196,0.779188871383667,116,,,
278,cambridge-500,7.61326896589511,1.05442094802856,196,,,
279,cambridge-500,9.45227685094512,0.158863544464111,23,,,
280,cambridge-500,10.0289431598167,0.65340781211853,80,,,
281,cambridge-500,7.52449437815843,0.182891368865967,28,,,
282,cambridge-500,14.2185188225078,1.16714787483215,164,,,
283,cambridge-500,10.8752438339115,0.167870044708252,25,,,
284,cambridge-500,10.8501484599061,0.660146474838257,96,,,
285,cambridge-500,7.84359240798185,0.183902740478516,27,,,
286,cambridge-500,9.131070451789,0.190067529678345,29,,,
287,cambridge-500,10.6611012927386,0.811557769775391,138,,,
288,cambridge-500,8.3942655107345,1.18493986129761,215,,,
289,cambridge-500,9.6794154259471,0.371174097061157,48,,,
290,cambridge-500,8.58741490350018,1.07698225975037,212,,,
291,cambridge-500,12.8306058983624,0.655898094177246,106,,,
292,cambridge-500,9.13884994230788,0.720774173736572,105,,,
293,cambridge-500,14.226975460814,0.188272476196289,30,,,
294,cambridge-500,11.5238277626268,0.130973100662231,20,,,
295,cambridge-500,11.3472578302536,0.700426578521729,101,,,
296,cambridge-500,16.8140987037352,6.14124917984009,1001,,,
297,cambridge-500,15.3598386216322,0.337094783782959,34,,,
298,cambridge-500,7.64885407087595,1.27187418937683,231,,,
299,cambridge-500,12.3773510546586,0.779122591018677,115,,,
300,cambridge-500,16.414781851275,0.174598693847656,25,,,
301,cambridge-500,7.24831323638582,0.939168930053711,142,,,
302,cambridge-500,10.4476912720209,0.973734855651856,174,,,
303,cambridge-500,7.83765359141813,0.638422012329102,100,,,
304,cambridge-500,8.12225393504288,0.723437547683716,100,,,
305,cambridge-500,11.3798010666324,0.177108526229858,25,,,
306,cambridge-500,8.07687654736784,0.739817380905151,96,,,
307,cambridge-500,10.1786675339491,0.200494050979614,30,,,
308,cambridge-500,9.2386972351338,0.198870897293091,32,,,
309,cambridge-500,9.47589807040575,0.199967622756958,32,,,
310,cambridge-500,10.9851900391104,0.982061147689819,162,,,
311,cambridge-500,11.8835779079617,0.200505256652832,28,,,
312,cambridge-500,10.3038303723171,0.31610631942749,41,,,
313,cambridge-500,8.34441348688612,0.801047801971435,130,,,
314,cambridge-500,17.6144063177737,0.166360139846802,26,,,
315,cambridge-500,8.09206319379992,0.189151287078857,29,,,
316,cambridge-500,11.3940242094728,0.128886461257935,20,,,
317,cambridge-500,10.7377643980176,0.237390279769897,33,,,
318,cambridge-500,14.9670951572327,0.628172636032105,105,,,
319,cambridge-500,8.6698971545953,0.656540155410767,94,,,
320,cambridge-500,13.91072266832,0.662944316864014,95,,,
321,cambridge-500,9.80176599430561,0.140442371368408,21,,,
322,cambridge-500,9.24830201096719,0.839296340942383,118,,,
323,cambridge-500,17.0166762135228,0.32197117805481,45,,,
324,cambridge-500,8.07935473034116,1.06949758529663,152,,,
325,cambridge-500,9.37007845712127,0.910486221313477,178,,,
326,cambridge-500,10.3929020347919,0.199799299240112,26,,,
327,cambridge-500,8.22149054367903,0.905728816986084,104,,,
328,cambridge-500,8.08153249339331,0.208424806594849,32,,,
329,cambridge-500,9.06625949286339,0.885045289993286,120,,,
330,cambridge-500,8.88686036887796,0.762312412261963,99,,,
331,cambridge-500,12.8880010791494,0.1819167137146,27,,,
332,cambridge-500,7.68669095228965,0.174596548080444,28,,,
333,cambridge-500,17.8712092220694,0.199650287628174,30,,,
334,cambridge-500,11.5643524934959,0.951989412307739,156,,,
335,cambridge-500,9.53365853943736,0.124249458312988,20,,,
336,cambridge-500,10.6961191385906,0.470679759979248,60,,,
337,cambridge-500,14.273840971977,0.143381834030151,23,,,
338,cambridge-500,12.403199797044,0.15127444267273,23,,,
339,cambridge-500,14.0026046097377,0.175672769546509,28,,,
340,cambridge-500,12.141934897115,0.612488508224487,102,,,
341,cambridge-500,12.2135397123799,0.156543254852295,23,,,
342,cambridge-500,8.72643784577389,0.621143102645874,103,,,
343,cambridge-500,9.29063033829123,0.204617261886597,32,,,
344,cambridge-500,14.497020273885,0.16910195350647,27,,,
345,cambridge-500,8.1828963236118,0.923932313919067,117,,,
346,cambridge-500,8.81404017411143,0.822741746902466,131,,,
347,cambridge-500,15.5101351164125,0.703216552734375,103,,,
348,cambridge-500,9.87830804185201,0.625868797302246,95,,,
349,cambridge-500,9.5478076754733,0.943659782409668,114,,,
350,cambridge-500,9.73398545051776,0.238643884658813,37,,,
351,cambridge-500,14.0796541111652,0.21592378616333,34,,,
352,cambridge-500,9.49691755154238,0.671525001525879,99,,,
353,cambridge-500,10.6476659991004,0.171372652053833,26,,,
354,cambridge-500,10.0466238839615,0.718838691711426,100,,,
355,cambridge-500,12.8889743884231,0.474645853042603,59,,,
356,cambridge-500,14.0878087469056,0.21578049659729,32,,,
357,cambridge-500,8.56419512289197,0.195788145065308,29,,,
358,cambridge-500,15.8065903131275,0.158990621566772,22,,,
359,cambridge-500,8.47950649426623,0.236232757568359,30,,,
360,cambridge-500,13.123030685066,0.759938478469849,108,,,
361,cambridge-500,8.58887199620924,0.801986455917358,118,,,
362,cambridge-500,9.62201191329136,0.77689003944397,108,,,
363,cambridge-500,12.1260041167277,0.931067228317261,153,,,
364,cambridge-500,7.71145086615538,0.713613271713257,99,,,
365,cambridge-500,7.63216463464283,0.694122076034546,86,,,
366,cambridge-500,7.96516483084817,0.782664775848389,103,,,
367,cambridge-500,9.9233618813995,0.711070775985718,108,,,
368,cambridge-500,7.50897139906613,0.828989028930664,97,,,
369,cambridge-500,8.31083700641192,0.884602069854736,119,,,
370,cambridge-500,9.80540103387532,0.801370859146118,106,,,
371,cambridge-500,7.43158054723851,0.678931713104248,84,,,
372,cambridge-500,9.72704051179368,0.783112049102783,162,,,
373,cambridge-500,8.96755432991674,0.686909437179565,100,,,
374,cambridge-500,11.3273509931497,0.214057683944702,22,,,
375,cambridge-500,7.66685792298694,0.682641506195068,96,,,
376,cambridge-500,17.3948079967188,0.189497232437134,30,,,
377,cambridge-500,9.01467416275959,0.149878263473511,23,,,
378,cambridge-500,9.13321118753029,1.09686636924744,180,,,
379,cambridge-500,11.5838152089445,0.1719651222229,22,,,
380,cambridge-500,8.87210385155554,0.579844951629639,118,,,
381,cambridge-500,17.2868485315807,0.152274131774902,23,,,
382,cambridge-500,15.6880788459106,0.163634300231934,24,,,
383,cambridge-500,12.6050804097546,0.439867496490479,49,,,
384,cambridge-500,9.04455258324039,0.196194887161255,28,,,
385,cambridge-500,10.3125669356634,0.238019943237305,36,,,
386,cambridge-500,8.9231135404118,0.890900373458862,122,,,
387,cambridge-500,7.69671962884232,0.662954807281494,111,,,
388,cambridge-500,9.49532549095913,0.19785475730896,18,,,
389,cambridge-500,12.1570401619408,0.233020067214966,33,,,
390,cambridge-500,9.51936354155118,0.192979335784912,30,,,
391,cambridge-500,9.56952016885446,0.911345481872559,156,,,
392,cambridge-500,7.86819090770655,1.20482182502747,158,,,
393,cambridge-500,11.7172917109432,0.289254188537598,42,,,
394,cambridge-500,12.5456558161477,0.139028310775757,20,,,
395,cambridge-500,12.7998367769791,0.172473192214966,26,,,
396,cambridge-500,10.317121463358,0.209409236907959,26,,,
397,cambridge-500,7.64888932318389,0.927167892456055,155,,,
398,cambridge-500,9.03766721903819,0.166591644287109,22,,,
399,cambridge-500,13.6217019072218,0.687575340270996,103,,,
400,cambridge-500,9.81595945407483,0.178526163101196,27,,,
401,cambridge-500,11.2062256133845,0.754033088684082,107,,,
402,cambridge-500,10.2917015489722,0.186134099960327,23,,,
403,cambridge-500,9.42903071798764,0.763371229171753,104,,,
404,cambridge-500,11.3772251126668,0.157899856567383,23,,,
405,cambridge-500,9.35110131628468,0.161216735839844,24,,,
406,cambridge-500,8.28235848305321,0.153109788894653,23,,,
407,cambridge-500,9.50600931006027,0.709236145019531,135,,,
408,cambridge-500,11.3047126375056,0.665118217468262,98,,,
409,cambridge-500,8.64754404311965,0.894114494323731,124,,,
410,cambridge-500,9.038029788538,0.131284475326538,19,,,
411,cambridge-500,9.76326730076964,0.214637279510498,26,,,
412,cambridge-500,8.28297872679402,0.911212921142578,125,,,
413,cambridge-500,10.376549140107,0.154225587844849,23,,,
414,cambridge-500,14.0233289457731,1.12387561798096,203,,,
415,cambridge-500,9.53378367555053,0.192052841186523,29,,,
416,cambridge-500,7.60746835748983,0.859031200408935,113,,,
417,cambridge-500,11.2032954531758,0.710179805755615,99,,,
418,cambridge-500,9.86538951045757,0.173176765441895,20,,,
419,cambridge-500,7.84536310418345,0.834780216217041,113,,,
420,cambridge-500,7.28503977349375,0.186737298965454,28,,,
421,cambridge-500,10.9912766006776,0.167233228683472,24,,,
422,cambridge-500,8.47829903426781,0.728869915008545,113,,,
423,cambridge-500,8.54113894845031,0.27082371711731,34,,,
424,cambridge-500,10.0519776496714,0.189730882644653,24,,,
425,cambridge-500,12.940724544291,0.199434280395508,29,,,
426,cambridge-500,8.55515599597577,1.10694670677185,133,,,
427,cambridge-500,8.15382649966696,0.837663173675537,105,,,
428,cambridge-500,10.0039816749439,0.133455991744995,20,,,
429,cambridge-500,8.2655276399376,0.148667573928833,22,,,
430,cambridge-500,17.7669544132741,0.946414232254028,112,,,
431,cambridge-500,11.2974353690625,0.270745038986206,24,,,
432,cambridge-500,9.30685079814831,0.969842433929443,138,,,
433,cambridge-500,8.47060459636225,0.917588949203491,134,,,
434,cambridge-500,17.6728573918536,0.184398412704468,29,,,
435,cambridge-500,10.3387426341887,0.756736516952515,113,,,
436,cambridge-500,12.3389523616851,0.16362738609314,25,,,
437,cambridge-500,8.5435283534152,0.709805965423584,104,,,
438,cambridge-500,13.9506062520244,0.834219932556152,111,,,
439,cambridge-500,13.3649935859101,0.716646671295166,119,,,
440,cambridge-500,11.7509038785356,0.170799732208252,24,,,
441,cambridge-500,8.08226910740686,0.18047833442688,27,,,
442,cambridge-500,12.7711619330121,0.835797309875488,112,,,
443,cambridge-500,12.5783185550209,0.158881664276123,24,,,
444,cambridge-500,8.60474148179617,0.731775045394897,130,,,
445,cambridge-500,11.1180219395122,0.204895496368408,30,,,
446,cambridge-500,15.3595309314417,0.781753301620483,123,,,
447,cambridge-500,8.29836828561495,0.778879165649414,126,,,
448,cambridge-500,10.4420026982231,1.17138671875,213,,,
449,cambridge-500,8.50117257848516,1.02101254463196,206,,,
450,cambridge-500,9.23784199681018,0.178763389587402,26,,,
451,cambridge-500,10.8270992699245,0.408025979995728,44,,,
452,cambridge-500,16.7453722517711,0.70463228225708,121,,,
453,cambridge-500,13.53601558194,0.178324460983276,27,,,
454,cambridge-500,7.93476548791873,0.663631677627564,92,,,
455,cambridge-500,10.0146360443297,0.651913642883301,104,,,
456,cambridge-500,8.23039456182277,0.118120431900024,17,,,
457,cambridge-500,10.6963053399434,0.163614273071289,25,,,
458,cambridge-500,7.99239332902368,0.581002235412598,98,,,
459,cambridge-500,12.2809225235112,0.935501575469971,176,,,
460,cambridge-500,9.16776208242398,0.856247901916504,148,,,
461,cambridge-500,13.9551679825007,0.17111611366272,25,,,
462,cambridge-500,8.229156865011,0.232337236404419,35,,,
463,cambridge-500,16.680994626632,0.175750494003296,26,,,
