Index,Graph,Flow Cost,Time (sec),Num Iters
9275,sf-market-500,1.320233575111208,0.515413761138916,33
9276,sf-market-500,2.117177930342971,0.5312826633453369,33
9277,sf-market-500,1.4242266362150844,2.559234380722046,125
9278,sf-market-500,1.8725252418485856,0.5943765640258789,39
9279,sf-market-500,1.9207239121477084,2.0194735527038574,116
9280,sf-market-500,1.4888187565513358,0.7622747421264648,42
9281,sf-market-500,2.0158286626871447,0.6345057487487793,37
9282,sf-market-500,2.108103162539133,2.1090664863586426,86
9283,sf-market-500,1.9153569832201724,1.9242870807647705,125
9284,sf-market-500,1.5242608928165866,1.6477460861206055,118
9285,sf-market-500,2.2607810146102203,0.6736538410186768,34
9286,sf-market-500,1.2540504322279515,2.3953373432159424,121
9287,sf-market-500,1.3040714745159017,1.2424237728118896,65
9288,sf-market-500,2.1273216203612493,0.6871237754821777,39
9289,sf-market-500,1.6765417952258148,0.6401498317718506,35
9290,sf-market-500,1.3533819743623239,2.0717251300811768,115
9291,sf-market-500,2.6425146689772467,2.001897096633911,127
9292,sf-market-500,1.8222855067636703,0.7116875648498535,37
9293,sf-market-500,1.1897386584591572,1.4914140701293945,88
9294,sf-market-500,2.4734493494456107,0.5738427639007568,36
9295,sf-market-500,1.307918237247355,0.6279025077819824,40
9296,sf-market-500,1.5529533527306225,2.348253011703491,124
9297,sf-market-500,2.4474362881236065,0.8181586265563965,37
9298,sf-market-500,1.2453530224735656,1.7285923957824707,86
9299,sf-market-500,1.8138485049505526,2.2428107261657715,127
9300,sf-market-500,1.9154267792769442,1.9441912174224854,110
9301,sf-market-500,1.4827718259408345,0.6396961212158203,38
9302,sf-market-500,1.895783578953812,2.13279390335083,107
9303,sf-market-500,2.160371066643608,1.511017084121704,103
9304,sf-market-500,1.5952155442191582,1.7083659172058105,86
9305,sf-market-500,3.3126723345156472,2.0319409370422363,110
9306,sf-market-500,2.6025059204933303,1.7700254917144775,117
9307,sf-market-500,2.06435497717621,2.124279499053955,122
9308,sf-market-500,2.102576508052444,2.1678292751312256,116
9309,sf-market-500,2.702871228096061,0.8525955677032471,36
9310,sf-market-500,1.6204769426702157,2.8253729343414307,130
9311,sf-market-500,2.7875328937411474,0.6228258609771729,37
9312,sf-market-500,1.5033095395033242,2.079493999481201,129
