Index,Graph,Flow Cost,Time (sec),Num Iters,,
129,sf-market-500,8.40899570437158,2.65689063072205,155,,
130,sf-market-500,7.57857470356115,1.75697588920593,109,,
131,sf-market-500,8.68990354461706,1.15054750442505,90,,
132,sf-market-500,7.66687525879518,1.60542678833008,98,,
133,sf-market-500,7.66490600841917,1.63990020751953,100,,
134,sf-market-500,7.95929182686443,0.427396774291992,30,,
135,sf-market-500,7.11403976796278,1.98953986167908,117,,
136,sf-market-500,8.9076549513787,2.14258360862732,143,,
137,sf-market-500,11.858554609064,1.61119341850281,141,,
138,sf-market-500,6.51051015145966,0.756568193435669,54,,
139,sf-market-500,9.4325444780366,0.76102614402771,61,,
140,sf-market-500,9.21096210409799,1.33544874191284,102,,
141,sf-market-500,8.29314168959664,1.29187154769897,115,,
142,sf-market-500,9.78341387741623,7.29293656349182,593,,
143,sf-market-500,7.30587557288628,1.81613230705261,132,,
144,sf-market-500,9.14329355492152,1.76021218299866,141,,
145,sf-market-500,6.64264425954116,0.447511196136475,31,,
146,sf-market-500,7.5071071161887,1.7592785358429,113,,
147,sf-market-500,8.30839126652993,0.391497373580933,28,,
148,sf-market-500,6.91732595467475,0.598221063613892,36,,
149,sf-market-500,6.71250448333562,0.38849139213562,27,,
150,sf-market-500,7.09477487869052,1.52994394302368,93,,
151,sf-market-500,7.73699118684359,1.32939291000366,109,,
152,sf-market-500,9.51925298622852,0.556575059890747,38,,
153,sf-market-500,8.6376063993093,1.50185942649841,94,,
154,sf-market-500,6.61295792359026,1.67229652404785,101,,
155,sf-market-500,6.65661139045471,0.67221736907959,52,,
156,sf-market-500,7.85375443513902,0.480807542800903,29,,
157,sf-market-500,7.83022500504113,2.27297925949097,132,,
158,sf-market-500,7.26051166296928,1.77966046333313,105,,
159,sf-market-500,7.53163987618468,0.4647216796875,30,,
160,sf-market-500,6.57441528607808,1.98565602302551,151,,
161,sf-market-500,7.61196247837644,0.349307298660278,24,,
162,sf-market-500,7.0195489449957,0.636530637741089,41,,
163,sf-market-500,6.76384998602753,0.413167238235474,29,,
164,sf-market-500,7.44900587069638,0.483624696731567,33,,
165,sf-market-500,7.09707496717483,0.419310569763184,28,,
166,sf-market-500,7.66357622992251,2.26872825622559,168,,
167,sf-market-500,8.69277682204934,2.28330063819885,134,,
168,sf-market-500,7.19002079894116,0.384287834167481,24,,
169,sf-market-500,7.27476298327271,1.43975615501404,95,,
170,sf-market-500,7.47934919504134,2.13782691955566,135,,
171,sf-market-500,7.93846025076211,0.461501359939575,33,,
172,sf-market-500,6.76932840272206,0.543070793151856,41,,
173,sf-market-500,8.45048183739305,3.19099712371826,249,,
174,sf-market-500,7.08696444735324,0.458426713943482,32,,
175,sf-market-500,6.79517267011944,0.386295795440674,27,,
176,sf-market-500,6.98696292447764,0.573684930801392,37,,
177,sf-market-500,8.49803891847847,11.1981315612793,1001,,
178,sf-market-500,6.75287110446259,1.55080246925354,87,,
179,sf-market-500,6.5170394449746,0.4325852394104,31,,
180,sf-market-500,7.01980403438791,0.469425916671753,32,,
181,sf-market-500,6.86661015317047,0.489412307739258,36,,
182,sf-market-500,7.4963638224418,0.438492298126221,33,,
183,sf-market-500,6.98175031215077,0.3961181640625,28,,
184,sf-market-500,6.70609563336623,0.409797430038452,31,,
185,sf-market-500,7.18090696505809,0.435948610305786,30,,
186,sf-market-500,6.95596569105974,1.63198351860046,109,,
187,sf-market-500,8.22473179650866,1.51504325866699,105,,
188,sf-market-500,10.5339665917631,2.3649435043335,261,,
189,sf-market-500,7.40289948257049,1.60120105743408,107,,
190,sf-market-500,6.66176451075056,0.409323453903198,29,,
191,sf-market-500,8.52476057789079,1.65182876586914,127,,
192,sf-market-500,11.1628245272591,1.4962797164917,120,,
193,sf-market-500,7.74810434417812,1.70891261100769,104,,
194,sf-market-500,6.810520704265,2.05337405204773,201,,
195,sf-market-500,8.36121111569603,1.7901713848114,126,,
196,sf-market-500,7.51738337736678,1.99731659889221,114,,
197,sf-market-500,6.95334328691444,0.370967388153076,25,,
198,sf-market-500,7.14350351180578,0.582723617553711,33,,
199,sf-market-500,7.22797146667466,0.70080828666687,50,,
200,sf-market-500,10.4646852258369,11.2837178707123,1001,,
201,sf-market-500,8.85352423486972,1.29958343505859,105,,
202,sf-market-500,6.7823183996361,0.484494209289551,33,,
203,sf-market-500,6.68301720632672,0.349714517593384,24,,
204,sf-market-500,8.75832559387956,2.03785610198975,127,,
205,sf-market-500,6.76049846528712,1.27702951431274,97,,
206,sf-market-500,7.0012742856626,0.378210783004761,26,,
207,sf-market-500,7.40417544291679,0.616277456283569,46,,
208,sf-market-500,6.70327969298912,2.15739488601685,123,,
209,sf-market-500,7.94932095536285,1.83812046051025,103,,
210,sf-market-500,7.66609334244246,0.643745899200439,46,,
211,sf-market-500,8.40970469575769,1.71612811088562,100,,
212,sf-market-500,8.78126331267828,0.633664846420288,45,,
213,sf-market-500,8.52115415201896,1.39794206619263,105,,
214,sf-market-500,7.0990132096365,0.49471926689148,34,,
215,sf-market-500,7.21440921909433,0.462347030639648,34,,
216,sf-market-500,8.41678348846754,0.438640356063843,31,,
217,sf-market-500,6.75764841214879,1.54122996330261,92,,
218,sf-market-500,8.15909852261395,1.84635233879089,127,,
219,sf-market-500,7.74029922488962,1.97214579582214,121,,
220,sf-market-500,8.50147113976688,1.46279001235962,84,,
221,sf-market-500,7.01592618425259,0.521539211273193,36,,
222,sf-market-500,7.21637612665336,0.468705415725708,30,,
223,sf-market-500,7.3021755313559,2.35126757621765,147,,
224,sf-market-500,7.15210447911951,0.484036922454834,34,,
225,sf-market-500,7.57676328234632,2.0917489528656,129,,
226,sf-market-500,7.08463976642717,0.407848596572876,29,,
227,sf-market-500,7.78049059031713,1.30688714981079,76,,
228,sf-market-500,6.63784639781566,0.627420663833618,48,,
229,sf-market-500,7.07785798847739,1.00794458389282,47,,
230,sf-market-500,7.21781326856206,0.774466276168823,60,,
231,sf-market-500,7.64435725989254,1.83766007423401,115,,
232,sf-market-500,7.0360833570484,0.481926202774048,31,,
233,sf-market-500,8.46856298335451,1.55110144615173,103,,
234,sf-market-500,12.4973087571561,1.64974713325501,114,,
235,sf-market-500,8.18334775650289,3.81050324440002,107,,
236,sf-market-500,6.82440838091725,1.82629728317261,106,,
237,sf-market-500,6.57615259166297,8.70502352714539,736,,
238,sf-market-500,9.38716343377375,0.637689590454102,38,,
239,sf-market-500,9.22776816064893,1.68654441833496,106,,
240,sf-market-500,11.9492972192088,0.818113088607788,71,,
241,sf-market-500,6.71344635249919,1.88192296028137,108,,
242,sf-market-500,7.30061838050531,0.47049355506897,33,,
243,sf-market-500,8.64968263975186,1.74207162857056,134,,
244,sf-market-500,6.65963823549002,1.05583429336548,81,,
245,sf-market-500,6.53385476157354,0.423352241516113,29,,
246,sf-market-500,6.9512235918391,0.465914011001587,25,,
247,sf-market-500,6.68133985002913,0.429731607437134,28,,
248,sf-market-500,7.21984344639128,0.457606554031372,31,,
249,sf-market-500,8.20976242500769,1.44205522537231,100,,
250,sf-market-500,10.0391345600588,11.2800290584564,1001,,
251,sf-market-500,7.37785153485887,0.605622291564941,37,,
252,sf-market-500,7.7784612731179,0.447365283966064,31,,
253,sf-market-500,8.06080478046098,1.83833932876587,123,,
254,sf-market-500,7.08832841672164,0.593774318695068,44,,
255,sf-market-500,9.47157654736812,11.3064239025116,1001,,
256,sf-market-500,6.97643301263776,1.47089004516602,86,,
257,sf-market-500,7.83829002433678,0.460297346115112,29,,
258,sf-market-500,9.82858065310313,2.26156258583069,122,,
259,sf-market-500,7.30263893635853,1.68679261207581,118,,
260,sf-market-500,8.41268677667094,1.86909151077271,171,,
261,sf-market-500,9.22138947395915,1.7666175365448,148,,
262,sf-market-500,8.55025999433208,1.61396837234497,99,,
263,sf-market-500,9.42805267281387,1.81433939933777,109,,
264,sf-market-500,7.27469630271877,1.73753356933594,80,,
265,sf-market-500,8.64313946898053,1.05567026138306,87,,
266,sf-market-500,7.37087546028856,2.14821004867554,187,,
267,sf-market-500,7.28847396420556,0.532788038253784,31,,
268,sf-market-500,6.87165034668153,0.407204151153564,30,,
269,sf-market-500,7.4716013174168,0.547245025634766,40,,
270,sf-market-500,8.13305716840913,1.47736048698425,71,,
271,sf-market-500,8.3329632990884,0.490591526031494,33,,
272,sf-market-500,7.97221707727306,1.50114917755127,103,,
273,sf-market-500,6.84047128385436,0.595190048217773,43,,
274,sf-market-500,10.2493229770081,1.43639373779297,96,,
275,sf-market-500,7.38069454461827,0.456558227539063,34,,
276,sf-market-500,6.6582139118456,0.40988302230835,28,,
277,sf-market-500,8.99167212331675,1.400634765625,110,,
278,sf-market-500,7.59407227798915,0.510514497756958,31,,
279,sf-market-500,6.91122685741176,0.507985591888428,38,,
280,sf-market-500,7.53439994474952,0.508287668228149,36,,
281,sf-market-500,9.88592648567689,1.51975703239441,105,,
282,sf-market-500,6.94766597996775,0.451980829238892,31,,
283,sf-market-500,7.80762786568763,0.515264272689819,35,,
284,sf-market-500,10.6023337785115,0.553064346313477,38,,
285,sf-market-500,7.16881057008491,11.7614924907684,982,,
286,sf-market-500,7.34189900542554,1.53473138809204,77,,
287,sf-market-500,7.41634501307173,1.50525379180908,113,,
288,sf-market-500,7.94331069853605,0.55208683013916,40,,
289,sf-market-500,8.51251818161664,8.26300644874573,727,,
290,sf-market-500,7.53387306682608,2.09608602523804,163,,
291,sf-market-500,7.85374800640509,2.10366058349609,126,,
292,sf-market-500,8.33359622496164,1.57102537155151,98,,
293,sf-market-500,6.69918296210627,1.47144556045532,106,,
294,sf-market-500,7.34944672137892,0.691211700439453,35,,
295,sf-market-500,7.54480020403206,1.37130904197693,98,,
296,sf-market-500,8.1617599744485,1.78994703292847,137,,
297,sf-market-500,7.48857478213584,0.498270988464356,33,,
298,sf-market-500,8.73409241888431,1.6054573059082,97,,
299,sf-market-500,7.21110423779432,1.32233476638794,106,,
300,sf-market-500,7.40686029415363,0.511369705200195,33,,
301,sf-market-500,8.52985679358859,1.80420255661011,178,,
302,sf-market-500,6.72718523655974,0.420294046401978,30,,
303,sf-market-500,7.91017257523535,0.338198900222778,24,,
304,sf-market-500,6.52438463475429,1.80294919013977,114,,
305,sf-market-500,8.10918101945817,1.61998605728149,98,,
306,sf-market-500,7.3051236159654,1.96975827217102,133,,
307,sf-market-500,6.93026241791329,0.758792400360107,53,,
308,sf-market-500,8.08348513734375,1.58294296264648,119,,
309,sf-market-500,6.66871743221547,0.470608711242676,34,,
310,sf-market-500,8.03240567547925,1.65570378303528,93,,
311,sf-market-500,6.94567707659814,0.708379745483398,41,,
312,sf-market-500,8.49225930632207,1.24772191047668,106,,
313,sf-market-500,8.358404775798,0.441585302352905,30,,
314,sf-market-500,8.33350194040992,1.9394474029541,118,,
315,sf-market-500,7.65949392159856,1.55442571640015,114,,
316,sf-market-500,8.18570396226168,1.46259164810181,94,,
317,sf-market-500,6.7447168733459,1.63939905166626,116,,
318,sf-market-500,7.46176166908463,1.77306246757507,111,,
319,sf-market-500,7.91233005074335,0.504997491836548,33,,
320,sf-market-500,6.87039285540947,1.09129571914673,90,,
321,sf-market-500,7.62085778782834,0.428856134414673,30,,
322,sf-market-500,8.81255434439122,0.444265365600586,31,,
323,sf-market-500,6.56390016022359,0.493117332458496,34,,
324,sf-market-500,6.56286423186559,0.392359972000122,27,,
325,sf-market-500,8.3436490476214,1.33423590660095,68,,
326,sf-market-500,7.08378300352056,3.3482940196991,97,,
327,sf-market-500,7.22638988272511,1.60857343673706,93,,
328,sf-market-500,7.28205841466417,2.14766454696655,115,,
329,sf-market-500,6.99321449611904,1.3320574760437,101,,
330,sf-market-500,6.95981244304322,1.50345230102539,96,,
331,sf-market-500,7.5916689074347,0.507650136947632,36,,
332,sf-market-500,7.61188904470535,1.57406640052795,100,,
333,sf-market-500,8.50546498491605,2.29175591468811,145,,
334,sf-market-500,6.85242064147991,0.460535764694214,33,,
335,sf-market-500,6.85305877463232,0.388124704360962,26,,
336,sf-market-500,7.1721053768394,0.528863430023193,27,,
337,sf-market-500,7.47088498528027,1.46047401428223,87,,
338,sf-market-500,6.83619217623044,0.805724859237671,64,,
339,sf-market-500,6.68416408828628,0.509664058685303,34,,
340,sf-market-500,7.67283661805693,0.418846845626831,29,,
341,sf-market-500,9.58403200948868,0.571255683898926,36,,
342,sf-market-500,7.41439017455321,1.68944716453552,107,,
343,sf-market-500,9.21274052078519,1.39974665641785,108,,
344,sf-market-500,6.77958418893305,0.496634721755982,34,,
345,sf-market-500,7.25631119214878,1.48213005065918,114,,
346,sf-market-500,6.97078548112696,1.94076132774353,123,,
347,sf-market-500,7.31770917241449,0.420770645141602,30,,
348,sf-market-500,6.91315654498071,0.401033878326416,28,,
349,sf-market-500,7.74544649370175,0.451815605163574,33,,
350,sf-market-500,7.06296601316505,0.461089134216309,28,,
351,sf-market-500,6.91043531116887,0.403484106063843,29,,
352,sf-market-500,7.04915431426593,0.512390613555908,36,,
353,sf-market-500,7.541137501538,0.457767009735107,32,,
354,sf-market-500,7.07892021720501,0.492611646652222,35,,
355,sf-market-500,9.26308594099602,1.73963379859924,108,,
356,sf-market-500,7.96541701559172,1.64919662475586,118,,
357,sf-market-500,6.65967273269894,0.410350799560547,28,,
358,sf-market-500,7.93732601901428,0.511597394943237,37,,
359,sf-market-500,6.78810828560121,0.716649770736694,51,,
360,sf-market-500,8.29546611381902,1.44184470176697,94,,
361,sf-market-500,7.29673761832809,0.501939296722412,34,,
362,sf-market-500,8.42832005441329,1.14887285232544,118,,
363,sf-market-500,7.52193740626229,1.47903323173523,96,,
364,sf-market-500,7.08859863709733,1.45894408226013,90,,
365,sf-market-500,7.06083230748816,11.614363193512,1001,,
366,sf-market-500,6.63938207517817,1.69138312339783,101,,
367,sf-market-500,7.54047164422056,0.420290231704712,29,,
368,sf-market-500,7.34207636663332,2.19839453697205,105,,
369,sf-market-500,6.81481187257842,0.466287851333618,32,,
370,sf-market-500,6.5750659656511,0.365446805953979,25,,
371,sf-market-500,6.82179805962676,1.49646806716919,93,,
372,sf-market-500,9.60725052941319,1.81222271919251,135,,
373,sf-market-500,10.4190648675193,0.969726800918579,92,,
374,sf-market-500,6.9229329541592,0.466935396194458,33,,
375,sf-market-500,8.30880827287756,2.03288769721985,173,,
376,sf-market-500,7.83062969151064,0.412934303283691,29,,
377,sf-market-500,7.15681159980948,2.16809892654419,144,,
378,sf-market-500,10.1891831616468,0.990304708480835,63,,
379,sf-market-500,7.79810788266403,1.94715166091919,118,,
380,sf-market-500,9.16627428121202,1.59215950965881,115,,
381,sf-market-500,7.86526407406033,0.558182001113892,38,,
382,sf-market-500,7.85697604853992,1.68000912666321,105,,
383,sf-market-500,6.8572436863104,2.33727288246155,146,,
384,sf-market-500,7.23665648596763,0.491014957427979,25,,
385,sf-market-500,8.91749595961597,1.60189771652222,122,,
386,sf-market-500,6.74491464373294,2.07900619506836,134,,
387,sf-market-500,6.90365695053979,0.471465110778809,32,,
388,sf-market-500,6.67057473231496,0.37540602684021,26,,
389,sf-market-500,7.09254844255906,0.499964952468872,37,,
390,sf-market-500,6.53255307293404,0.38382625579834,27,,
391,sf-market-500,7.08537735357664,0.413541078567505,26,,
392,sf-market-500,7.31475778161401,0.600782871246338,40,,
393,sf-market-500,7.05823120045377,0.591326475143433,42,,
394,sf-market-500,7.17063637617651,1.78105735778809,124,,
395,sf-market-500,8.30716335534389,1.66565775871277,126,,
396,sf-market-500,8.1630419807415,1.3204357624054,86,,
397,sf-market-500,7.81888151191838,1.72596883773804,95,,
398,sf-market-500,9.51462514675363,1.69917416572571,116,,
399,sf-market-500,7.78875844138641,0.408138275146484,29,,
400,sf-market-500,7.08427019985907,1.37847113609314,74,,
401,sf-market-500,7.98849201616448,1.95849800109863,151,,
402,sf-market-500,7.65139234882728,2.29814267158508,146,,
403,sf-market-500,9.29957040112094,2.40045261383057,181,,
404,sf-market-500,7.41540943506271,0.571848392486572,36,,
405,sf-market-500,6.81446329667709,0.517874956130981,39,,
406,sf-market-500,7.09898283721953,1.53430509567261,87,,
407,sf-market-500,9.2358181460477,1.37046885490417,95,,
408,sf-market-500,8.57450708042776,1.70276570320129,113,,
409,sf-market-500,7.08927359461176,4.35963225364685,321,,
410,sf-market-500,9.20113765430636,1.7892336845398,162,,
411,sf-market-500,7.50007993689912,0.517539739608765,38,,
412,sf-market-500,6.66777030808449,1.84840941429138,104,,
413,sf-market-500,9.07105741105541,1.6291356086731,94,,
414,sf-market-500,6.92335524408929,0.530836343765259,37,,
415,sf-market-500,9.91312756031917,1.88851571083069,150,,
416,sf-market-500,6.88949993358822,0.72757363319397,46,,
417,sf-market-500,6.78904522284505,0.466075658798218,33,,
418,sf-market-500,6.56180337251801,11.2733945846558,1001,,
419,sf-market-500,8.06028635558633,1.64548420906067,110,,
420,sf-market-500,7.35346802263275,31.802768945694,1001,,
421,sf-market-500,7.75344157343398,0.444360971450806,31,,
422,sf-market-500,7.43167933663167,0.884720325469971,47,,
423,sf-market-500,7.19135546309111,0.542873620986939,30,,
424,sf-market-500,8.58321246280201,1.92031502723694,111,,
425,sf-market-500,7.80156702536474,1.86768937110901,120,,
426,sf-market-500,7.29898178841441,1.90831804275513,175,,
427,sf-market-500,7.22347380537894,1.82584691047668,129,,
428,sf-market-500,7.04200852056581,1.66503477096558,101,,
429,sf-market-500,7.15161925042725,0.542890071868897,34,,
430,sf-market-500,7.20039491831411,0.671069145202637,53,,
431,sf-market-500,8.19057397354821,1.51142692565918,85,,
432,sf-market-500,7.1242796112481,0.559494495391846,40,,
433,sf-market-500,7.17005348631773,0.824098110198975,54,,
434,sf-market-500,8.58280817059814,0.557482242584229,32,,
435,sf-market-500,8.17981311200499,1.80834889411926,136,,
436,sf-market-500,8.57021121551985,0.487448692321777,35,,
437,sf-market-500,7.25734474234096,0.467482089996338,32,,
438,sf-market-500,6.85027140179471,0.462332963943482,32,,
439,sf-market-500,7.74249786268182,1.31580257415771,76,,
440,sf-market-500,7.04891273568072,0.497864007949829,33,,
441,sf-market-500,7.05401703408938,0.456948757171631,31,,
442,sf-market-500,6.61833838465195,1.97497320175171,168,,
443,sf-market-500,6.58435012965853,0.607625007629395,35,,
444,sf-market-500,9.68267391304874,1.20759582519531,100,,
445,sf-market-500,8.03072091571489,1.48698568344116,94,,
446,sf-market-500,6.57990618084579,0.437433242797852,31,,
447,sf-market-500,7.30475933263984,1.20448660850525,96,,
448,sf-market-500,6.83885643646497,1.77476096153259,104,,
449,sf-market-500,7.71567578098799,1.94412779808044,141,,
450,sf-market-500,7.36728449645987,1.62222623825073,98,,
451,sf-market-500,8.1489835596086,1.32569909095764,83,,
452,sf-market-500,7.30831364434338,2.27488803863525,174,,
453,sf-market-500,7.89577822316641,0.519415140151978,36,,
454,sf-market-500,7.39935235840592,0.437482595443726,31,,
455,sf-market-500,8.18673027141121,2.29386711120605,129,,
456,sf-market-500,7.49215607162238,0.439271688461304,31,,
457,sf-market-500,8.57321283628856,1.84297227859497,157,,
458,sf-market-500,6.8197529157628,1.0936484336853,68,,
459,sf-market-500,7.77752773388951,0.793489694595337,40,,
460,sf-market-500,8.94604733660516,2.04986882209778,140,,
461,sf-market-500,8.25801074730864,2.11803221702576,105,,
462,sf-market-500,6.90759742481686,0.495883941650391,35,,
463,sf-market-500,12.4207801392301,1.43553137779236,105,,
464,sf-market-500,6.98133904393347,0.460143089294434,31,,
465,sf-market-500,9.95057458371959,1.2590925693512,95,,
466,sf-market-500,6.99968492834686,0.416228532791138,29,,
467,sf-market-500,8.74241804295826,2.54480695724487,239,,
468,sf-market-500,9.2976014250318,1.57728981971741,142,,
469,sf-market-500,8.48965566178244,0.954303979873657,59,,
470,sf-market-500,6.88052965768075,2.62254285812378,160,,
471,sf-market-500,6.9638882129011,1.75765943527222,108,,
472,sf-market-500,6.82307907590075,0.410716772079468,27,,
473,sf-market-500,7.25877967487637,1.41157960891724,111,,
474,sf-market-500,6.68228928683934,0.490918874740601,28,,
475,sf-market-500,9.1127624272013,2.76470112800598,245,,
476,sf-market-500,7.38056496743555,0.495219469070435,32,,
477,sf-market-500,7.49371675986732,0.482200384140015,34,,
478,sf-market-500,7.05441717768178,1.7106819152832,101,,
