Test Instance,Graph,Flow Cost,Dual Cost,Time (sec)
93,nyc-1000,2.9600244,2.3384395,0.14894709587097169
94,nyc-1000,3.4830365,3.1320798,0.14894709587097169
95,nyc-1000,1.8214934,1.6017104,0.14894709587097169
96,nyc-1000,3.0911193,2.495195,0.14894709587097169
97,nyc-1000,2.5247526,1.8837328,0.14894709587097169
98,nyc-1000,5.0473256,4.638058,0.14894709587097169
99,nyc-1000,1.9116306,1.5966891,0.14894709587097169
100,nyc-1000,3.3792334,2.5622625,0.04385911226272583
101,nyc-1000,2.3266158,1.904695,0.04385911226272583
102,nyc-1000,4.1836643,3.8015919,0.04385911226272583
103,nyc-1000,2.8769755,2.5338302,0.04385911226272583
104,nyc-1000,4.335018,3.9972115,0.04385911226272583
105,nyc-1000,1.7250633,1.4780011,0.04385911226272583
106,nyc-1000,2.435099,2.003028,0.04385911226272583
107,nyc-1000,1.9207343,1.7042369,0.04385911226272583
108,nyc-1000,4.0568557,3.504417,0.04385911226272583
109,nyc-1000,5.5773506,5.1987977,0.04385911226272583
110,nyc-1000,2.9648395,2.7176518,0.04385911226272583
111,nyc-1000,5.6658716,5.1720123,0.04385911226272583
112,nyc-1000,1.9063878,1.7061528,0.04385911226272583
113,nyc-1000,3.9243212,3.5276227,0.04385911226272583
114,nyc-1000,2.3312516,1.963572,0.04385911226272583
115,nyc-1000,2.236236,1.7063842,0.04385911226272583
116,nyc-1000,2.702169,2.4808517,0.04385911226272583
117,nyc-1000,2.9531894,2.665227,0.04385911226272583
118,nyc-1000,2.433776,2.1941247,0.04385911226272583
119,nyc-1000,3.1464815,2.7816548,0.04385911226272583
120,nyc-1000,3.4335892,2.9863281,0.04385911226272583
121,nyc-1000,2.2436762,1.7265166,0.04385911226272583
122,nyc-1000,2.3563144,1.8972597,0.04385911226272583
123,nyc-1000,5.545087,5.0377088,0.04385911226272583
124,nyc-1000,2.4840198,1.8853211,0.04385911226272583
125,nyc-1000,2.8531246,2.5039468,0.04385911226272583
126,nyc-1000,4.575262,4.103861,0.04385911226272583
127,nyc-1000,6.3594284,5.865863,0.04385911226272583
128,nyc-1000,2.4106195,2.0858827,0.04385911226272583
129,nyc-1000,5.305583,4.9719124,0.04385911226272583
130,nyc-1000,1.7545698,1.5196345,0.04385911226272583
131,nyc-1000,3.4939876,3.1231866,0.04385911226272583
132,nyc-1000,2.6803987,2.4144864,0.04385911226272583
