Index,Graph,Flow Cost,Time (sec),Num Iters,,
95,cambridge-500,7.80528922798895,0.020604372024536,4,,
96,cambridge-500,9.99046576029843,0.014379024505615,3,,
97,cambridge-500,10.2930718918401,0.014880657196045,3,,
98,cambridge-500,10.2114541432289,0.019241333007813,3,,
99,cambridge-500,12.654840719433,0.016639232635498,4,,
100,cambridge-500,7.51053640625289,0.031789779663086,8,,
101,cambridge-500,9.53288236075361,0.017157793045044,4,,
102,cambridge-500,10.9817472775963,0.018281221389771,4,,
103,cambridge-500,10.5209930012542,0.023859739303589,5,,
104,cambridge-500,16.315645041299,0.024294137954712,6,,
105,cambridge-500,12.4610708392587,0.024959325790405,6,,
106,cambridge-500,10.59232612414,0.018450498580933,4,,
107,cambridge-500,9.47082940708942,0.017028331756592,4,,
108,cambridge-500,11.3632389350769,0.023187637329102,4,,
