Epoch,Avg Train Loss,Avg Valid Loss
0,10.683461,5.276804
1,4.806005,4.252329
2,7.102855,4.1642714
3,7.523043,3.3434694
4,6.7579656,3.5834172
5,6.250976,2.9935112
6,5.898841,3.046921
7,5.443176,2.683851
8,4.9471836,2.8508382
9,4.51214,2.3750591
